Response ID, Timeline Used Value, Timeline Used Value Decrypted, Timeline Type (TimelinesUsed), Timeline Type (User Entry), First Click Time (Seconds), Last Click Time (Seconds), Time Between First and Last Click (Seconds), Question, Video Name, Their Answer, Correct Answer, Is Correct, Time Viewing Footage
148087855, 69369, 1, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 305, 416, 111, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A slow-down sign, A slow-down sign, True, Weekly
148072624, 69609, 241, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 279, 460, 181, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 1, Car 1, True, Yearly
148072624, 69609, 241, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 279, 460, 181, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 43:00 – 45:00, 43:00 – 45:00, True, Yearly
148072624, 71783, 2415, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 431, 612, 181, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than two minutes, Less than two minutes, True, Yearly
148072624, 71783, 2415, Timeline 5 (Event Thumbnails), Timeline 5 (Event Thumbnails), 431, 612, 181, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 48:20 – 48:30, 48:20 – 48:30, True, Yearly
148072624, 69392, 24, Timeline 4 (Density Graph + Event Blocks), Timeline 2 (Density Graph), 45, 142, 97, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About four minutes, About four minutes, True, Yearly
148072624, 69392, 24, Timeline 4 (Density Graph + Event Blocks), Timeline 2 (Density Graph), 45, 142, 97, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 22:00 – 23:00, 22:00 – 23:00, True, Yearly
148072624, 69370, 2, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 9, 429, 420, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About nine minutes, About six minutes, False, Yearly
148072624, 69370, 2, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 9, 429, 420, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 50:00 – 51:00, 50:00 – 51:00, True, Yearly
148072624, 93521, 24153, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 338, 477, 139, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 3:1:2, 2:1:3, False, Yearly
148072624, 93521, 24153, Timeline 3 (Event Blocks), Timeline 3 (Event Blocks), 338, 477, 139, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A slow-down sign, A slow-down sign, True, Yearly
148063804, 70800, 1432, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 8, 64, 56, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 1, Car 1, True, Weekly
148063804, 70800, 1432, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 8, 64, 56, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 32:00 – 35:00, 43:00 – 45:00, False, Weekly
148063804, 69511, 143, Timeline 3 (Event Blocks), Timeline 2 (Density Graph), 20, 65, 45, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than fourteen minutes, Less than two minutes, False, Weekly
148063804, 69511, 143, Timeline 3 (Event Blocks), Timeline 2 (Density Graph), 20, 65, 45, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 29:20 – 29:30, 48:20 – 48:30, False, Weekly
148063804, 69382, 14, Timeline 4 (Density Graph + Event Blocks), Timeline 3 (Event Blocks), 2, 75, 73, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About three minutes, About four minutes, False, Weekly
148063804, 69382, 14, Timeline 4 (Density Graph + Event Blocks), Timeline 3 (Event Blocks), 2, 75, 73, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 40:00 – 41:00, 22:00 – 23:00, False, Weekly
148063804, 83693, 14325, Timeline 5 (Event Thumbnails), Timeline 2 (Density Graph), 2, 62, 60, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About nine minutes, About six minutes, False, Weekly
148063804, 83693, 14325, Timeline 5 (Event Thumbnails), Timeline 2 (Density Graph), 2, 62, 60, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 30:00 – 31:00, 50:00 – 51:00, False, Weekly
148063804, 6936969369, 6936900001, Timeline 1 (Base Interface), Timeline 2 (Density Graph), 3, 66, 63, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 2:1:3, 2:1:3, True, Weekly
148063804, 6936969369, 6936900001, Timeline 1 (Base Interface), Timeline 2 (Density Graph), 3, 66, 63, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A backpack, A slow-down sign, False, Weekly
148063806, 69382, 14, Timeline 4 (Density Graph + Event Blocks), Timeline 3 (Event Blocks), 20, 77, 57, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 5, Car 1, False, Weekly
148063806, 69382, 14, Timeline 4 (Density Graph + Event Blocks), Timeline 3 (Event Blocks), 20, 77, 57, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 13:00 – 15:00, 43:00 – 45:00, False, Weekly
148063806, 69511, 143, Timeline 3 (Event Blocks), Timeline 2 (Density Graph), 21, 64, 43, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than sixteen minutes, Less than two minutes, False, Weekly
148063806, 69511, 143, Timeline 3 (Event Blocks), Timeline 2 (Density Graph), 21, 64, 43, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 29:20 – 29:30, 48:20 – 48:30, False, Weekly
148063806, 69369, 1, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 10, 69, 59, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About three minutes, About four minutes, False, Weekly
148063806, 69369, 1, Timeline 1 (Base Interface), Timeline 1 (Base Interface), 10, 69, 59, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 40:00 – 41:00, 22:00 – 23:00, False, Weekly
148063806, 83693, 14325, Timeline 5 (Event Thumbnails), Timeline 2 (Density Graph), 1, 67, 66, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About nine minutes, About six minutes, False, Weekly
148063806, 83693, 14325, Timeline 5 (Event Thumbnails), Timeline 2 (Density Graph), 1, 67, 66, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 20:00 – 21:00, 50:00 – 51:00, False, Weekly
148063806, 70800, 1432, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 16, 67, 51, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 1:2:3, 2:1:3, False, Weekly
148063806, 70800, 1432, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 16, 67, 51, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A backpack, A slow-down sign, False, Weekly
148063807, 69369, 1, Timeline 1 (Base Interface), Timeline 2 (Density Graph), 6, 68, 62, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 5, Car 1, False, Weekly
148063807, 69369, 1, Timeline 1 (Base Interface), Timeline 2 (Density Graph), 6, 68, 62, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 20:00 – 22:00, 43:00 – 45:00, False, Weekly
148063807, 83693, 14325, Timeline 5 (Event Thumbnails), Timeline 2 (Density Graph), 1, 67, 66, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than two minutes, Less than two minutes, True, Weekly
148063807, 83693, 14325, Timeline 5 (Event Thumbnails), Timeline 2 (Density Graph), 1, 67, 66, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 49:20 – 49:30, 48:20 – 48:30, False, Weekly
148063807, 69382, 14, Timeline 4 (Density Graph + Event Blocks), Timeline 2 (Density Graph), 2, 76, 74, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About two minutes, About four minutes, False, Weekly
148063807, 69382, 14, Timeline 4 (Density Graph + Event Blocks), Timeline 2 (Density Graph), 2, 76, 74, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 40:00 – 41:00, 22:00 – 23:00, False, Weekly
148063807, 69511, 143, Timeline 3 (Event Blocks), Timeline 2 (Density Graph), 20, 64, 44, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About six minutes, About six minutes, True, Weekly
148063807, 69511, 143, Timeline 3 (Event Blocks), Timeline 2 (Density Graph), 20, 64, 44, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 30:00 – 31:00, 50:00 – 51:00, False, Weekly
148063807, 70800, 1432, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 14, 63, 49, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 3:1:2, 2:1:3, False, Weekly
148063807, 70800, 1432, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 14, 63, 49, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A backpack, A slow-down sign, False, Weekly
148063808, 69511, 143, Timeline 3 (Event Blocks), Timeline 2 (Density Graph), 22, 66, 44, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 4, Car 1, False, Weekly
148063808, 69511, 143, Timeline 3 (Event Blocks), Timeline 2 (Density Graph), 22, 66, 44, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0002, 20:00 – 22:00, 43:00 – 45:00, False, Weekly
148063808, 70800, 1432, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 27, 67, 40, Task: How long do these two people stay in the building?, VIRAT_S_0100, Less than sixteen minutes, Less than two minutes, False, Weekly
148063808, 70800, 1432, Timeline 2 (Density Graph), Timeline 2 (Density Graph), 27, 67, 40, Task: During which timeframe do you see this man unloading a blue shoulder bag from his car?, VIRAT_S_0100, 47:20 – 47:30, 48:20 – 48:30, False, Weekly
148063808, 69382, 14, Timeline 4 (Density Graph + Event Blocks), Timeline 3 (Event Blocks), 20, 77, 57, Task: How long does this CHICANO employee take a break for?, VIRAT_S_0102, About two minutes, About four minutes, False, Weekly
148063808, 69382, 14, Timeline 4 (Density Graph + Event Blocks), Timeline 3 (Event Blocks), 20, 77, 57, Task: During which timeframe does the owner of this golf cart return and drive away?, VIRAT_S_0102, 20:00 – 21:00, 22:00 – 23:00, False, Weekly
148063808, 83693, 14325, Timeline 5 (Event Thumbnails), Timeline 2 (Density Graph), 1, 67, 66, Task: How long does the blue pickup truck remain parked after two men in white shirts begin unloading objects from the trunk of the blue pickup truck?, VIRAT_S_0400, About nine minutes, About six minutes, False, Weekly
148063808, 83693, 14325, Timeline 5 (Event Thumbnails), Timeline 2 (Density Graph), 1, 67, 66, Task: During which timeframe does a couple run across the screen starting from this house carrying a pizza?, VIRAT_S_0400, 20:00 – 21:00, 50:00 – 51:00, False, Weekly
148063808, 69369, 1, Timeline 1 (Base Interface), Timeline 2 (Density Graph), 10, 69, 59, Task: Order the following three events: - A person carrying a backpack rode a bike on the pedestrian sidewalk.:A person wearing pants ran to catch the green light while crossing the street.:A construction worker waved their hands to their colleagues., VIRAT_S_0500, 1:3:2, 2:1:3, False, Weekly
148063808, 69369, 1, Timeline 1 (Base Interface), Timeline 2 (Density Graph), 10, 69, 59, Task: What is the object unloaded from the white truck with a flatboard trailer?, VIRAT_S_0500, A backpack, A slow-down sign, False, Weekly
148063802, 69382, 14, Timeline 4 (Density Graph + Event Blocks), Timeline 2 (Density Graph), 2, 71, 69, Task: The driver of this car gets out of the car and has a conversation with another person.What is the car that the other person gets into later?, VIRAT_S_0002, Car 1, Car 1, True, Weekly
